1.300	0.236
1.300	0.248
1.300	0.262
1.300	0.275
1.300	0.290
1.300	0.305
1.300	0.321
1.300	0.338
1.300	0.356
1.300	0.375
1.300	0.394
1.300	0.415
1.300	0.437
1.300	0.460
1.300	0.484
1.300	0.510
1.300	0.536
1.300	0.565
1.300	0.594
1.300	0.626
1.300	0.658
1.300	0.693
1.300	0.730
1.300	0.768
1.300	0.808
1.300	0.851
1.300	0.896
1.300	0.943
1.300	0.993
1.300	1.045
1.300	1.100
1.300	1.158
1.300	1.219
1.300	1.283
1.300	1.350
1.300	1.421
1.300	1.496
1.300	1.575
1.300	1.658
1.300	1.745
1.300	1.837
1.300	1.933
1.300	2.035
1.300	2.142
1.300	2.255
1.300	2.374
1.300	2.499
1.300	2.630
1.300	2.769
1.300	2.914
1.300	3.068
1.300	3.229
1.300	3.399
1.300	3.578
1.300	3.766
1.300	3.965
1.300	4.173
1.300	4.393
1.300	4.624
1.300	4.868
1.300	5.124
1.300	5.393
1.300	5.677
1.300	5.976
1.300	6.291
1.300	6.622
1.300	6.970
1.300	7.337
1.300	7.723
1.300	8.130
1.300	8.558
1.300	9.008
1.300	9.482
1.300	9.981
1.300	10.507
1.300	11.060
1.300	11.642
1.300	12.254
1.300	12.899
1.300	13.578
1.300	14.293
1.300	15.045
1.300	15.837
1.300	16.671
1.300	17.548
1.300	18.472
1.300	19.444
1.300	20.467
1.300	21.544
1.300	46.416
1.300	100.000
1.300	215.443
1.300	464.159
1.300	1000.000
1.300	2154.435
1.300	4641.589
1.300	10000.000
1.300	21544.347
1.300	46415.888
1.300	100000.000
